uid,input_tokens,output_tokens,latency_seconds
341,546.0,241.0,4.4347312450408936
342,475.0,223.0,3.0924558639526367
344,477.0,236.0,3.8559048175811768
345,469.0,221.0,2.9901373386383057
346,477.0,207.0,2.6489343643188477
348,465.0,212.0,3.0944533348083496
349,546.0,214.0,3.4310731887817383
351,495.0,233.0,3.7336370944976807
352,524.0,221.0,3.0061798095703125
353,473.0,211.0,2.9586987495422363
354,522.0,272.0,4.3798558712005615
356,515.0,212.0,2.921759605407715
357,538.0,215.0,2.7199342250823975
358,543.0,217.0,3.8919522762298584
361,518.0,244.0,3.451653242111206
363,462.0,218.0,3.3450937271118164
368,513.0,240.0,4.029047966003418
370,502.0,195.0,2.3622658252716064
372,583.0,264.0,3.707209825515747
373,522.0,213.0,3.0469613075256348
374,460.0,221.0,2.7528891563415527
376,494.0,230.0,3.757909059524536
377,489.0,198.0,2.5827383995056152
378,495.0,240.0,3.42208194732666
379,506.0,244.0,3.2858943939208984
384,580.0,213.0,2.59417462348938
385,523.0,190.0,2.677255868911743
387,490.0,207.0,2.703090190887451
388,477.0,233.0,2.766066074371338
389,487.0,223.0,2.8311409950256348
390,488.0,238.0,3.2799015045166016
392,453.0,214.0,3.2170324325561523
393,524.0,249.0,3.769733190536499
394,486.0,226.0,3.8241214752197266
396,521.0,246.0,3.1569578647613525
402,471.0,214.0,2.869370460510254
404,470.0,218.0,3.192396640777588
405,464.0,260.0,3.671802043914795
406,514.0,224.0,2.8049638271331787
409,458.0,286.0,4.457470655441284
411,447.0,231.0,3.023013114929199
413,575.0,235.0,3.6722629070281982
414,518.0,211.0,3.047585964202881
416,550.0,245.0,4.092007398605347
417,532.0,230.0,4.009204864501953
419,522.0,260.0,3.750018835067749
420,478.0,218.0,2.9453649520874023
421,513.0,234.0,4.085514068603516
423,446.0,220.0,3.0956618785858154
427,543.0,221.0,2.8541152477264404
428,483.0,205.0,3.0623409748077393
429,490.0,222.0,3.211484670639038
430,545.0,206.0,3.234182119369507
432,506.0,203.0,3.5985536575317383
433,531.0,252.0,3.7442474365234375
435,553.0,234.0,2.9820263385772705
436,536.0,273.0,4.3148884773254395
440,518.0,261.0,3.4473886489868164
441,479.0,207.0,3.1564781665802
444,453.0,218.0,3.547513723373413
445,504.0,226.0,3.0817811489105225
446,520.0,212.0,3.133098602294922
451,476.0,216.0,3.335824966430664
454,527.0,262.0,4.042750120162964
455,495.0,248.0,3.5047590732574463
457,511.0,293.0,3.5865485668182373
458,458.0,205.0,3.2094857692718506
459,462.0,200.0,3.4958808422088623
460,549.0,253.0,3.1647000312805176
463,488.0,213.0,2.8611299991607666
464,470.0,231.0,3.9327356815338135
465,531.0,263.0,3.5996289253234863
466,524.0,259.0,4.160875082015991
467,514.0,237.0,3.1693270206451416
469,541.0,236.0,3.4936423301696777
470,560.0,231.0,3.1687591075897217
471,502.0,227.0,3.323654890060425
473,466.0,203.0,3.246983528137207
475,564.0,251.0,3.591306447982788
477,488.0,216.0,3.089899778366089
482,484.0,223.0,3.7651684284210205
485,490.0,199.0,3.420924425125122
486,485.0,250.0,3.0306196212768555
490,502.0,199.0,3.1398749351501465
492,483.0,235.0,3.272385597229004
494,519.0,239.0,3.956913471221924
495,525.0,224.0,3.134979486465454
497,511.0,256.0,4.500466585159302
499,521.0,235.0,3.5561411380767822
504,494.0,221.0,3.4159977436065674
506,478.0,192.0,3.078355312347412
508,464.0,172.0,3.567803144454956
509,559.0,229.0,4.057558536529541
511,554.0,196.0,2.5239291191101074
513,545.0,226.0,3.031766891479492
516,484.0,228.0,3.367337465286255
517,479.0,246.0,3.36184024810791
518,471.0,205.0,2.9992177486419678
521,530.0,245.0,4.307259559631348
522,533.0,216.0,3.900596857070923
523,465.0,243.0,4.842219591140747
526,459.0,203.0,2.8168582916259766
527,494.0,230.0,2.948547840118408
528,495.0,209.0,3.0761256217956543
529,478.0,222.0,3.6106622219085693
530,465.0,210.0,3.372591972351074
534,479.0,216.0,3.0641026496887207
535,537.0,220.0,2.8286163806915283
536,467.0,204.0,2.731785535812378
537,528.0,221.0,2.7773876190185547
540,470.0,225.0,3.198784589767456
542,512.0,231.0,3.1838741302490234
543,555.0,231.0,3.553049325942993
545,552.0,232.0,3.3824105262756348
548,461.0,251.0,3.1765389442443848
549,433.0,218.0,3.0716123580932617
550,494.0,218.0,2.7589709758758545
551,485.0,252.0,3.2756757736206055
555,569.0,236.0,3.4855477809906006
557,485.0,228.0,3.251028060913086
558,484.0,216.0,3.8741471767425537
562,534.0,221.0,2.7628982067108154
563,496.0,207.0,3.0607545375823975
564,482.0,280.0,3.588632106781006
565,545.0,207.0,2.6624579429626465
567,521.0,207.0,3.350153684616089
570,520.0,233.0,4.006222248077393
571,452.0,221.0,3.0912508964538574
572,525.0,207.0,3.4695181846618652
573,474.0,215.0,3.350969076156616
574,510.0,226.0,2.723384141921997
577,501.0,203.0,2.5672619342803955
578,464.0,241.0,4.229628086090088
579,514.0,250.0,3.3724446296691895
581,484.0,230.0,3.293393135070801
582,474.0,223.0,3.3977468013763428
583,473.0,208.0,3.268899440765381
589,476.0,226.0,3.797145366668701
592,453.0,209.0,3.169797658920288
597,493.0,202.0,3.1505730152130127
598,489.0,199.0,2.4981346130371094
600,503.0,235.0,3.3577957153320312
601,513.0,242.0,3.4240522384643555
607,510.0,234.0,3.8138225078582764
608,515.0,220.0,3.1333272457122803
609,525.0,213.0,2.9071218967437744
610,472.0,219.0,2.791989326477051
612,482.0,213.0,2.7052860260009766
613,568.0,197.0,2.543602228164673
616,485.0,223.0,2.7843427658081055
619,479.0,226.0,3.4435901641845703
621,472.0,220.0,3.7276008129119873
623,460.0,236.0,3.24635910987854
624,471.0,207.0,2.999279737472534
626,548.0,235.0,3.477125406265259
627,468.0,213.0,2.947213649749756
628,591.0,205.0,2.632873773574829
631,560.0,226.0,2.8858208656311035
632,475.0,210.0,3.0748660564422607
635,559.0,214.0,3.2491068840026855
637,498.0,224.0,3.3044145107269287
638,535.0,260.0,3.694380283355713
641,476.0,218.0,4.087378263473511
642,504.0,245.0,3.0227885246276855
643,491.0,208.0,3.4572410583496094
644,502.0,229.0,3.1689157485961914
645,525.0,230.0,3.181734085083008
647,537.0,195.0,2.445582628250122
648,471.0,221.0,2.889688014984131
649,503.0,238.0,3.6154263019561768
650,500.0,253.0,3.4093310832977295
651,551.0,210.0,2.597477436065674
652,482.0,232.0,3.8581182956695557
653,457.0,221.0,3.599256992340088
657,479.0,241.0,3.6149353981018066
658,457.0,239.0,3.9843742847442627
659,465.0,236.0,3.1995813846588135
660,517.0,231.0,3.3689210414886475
661,534.0,261.0,3.686175584793091
662,489.0,252.0,3.3896305561065674
663,459.0,232.0,3.5824947357177734
664,446.0,222.0,2.7265219688415527
666,507.0,199.0,2.8562190532684326
669,470.0,195.0,3.366504669189453
671,559.0,215.0,3.4318413734436035
672,529.0,252.0,3.1365878582000732
674,424.0,256.0,3.2513318061828613
677,475.0,254.0,3.5368118286132812
678,474.0,262.0,3.2201900482177734
679,434.0,252.0,3.6680567264556885
683,459.0,213.0,2.9694666862487793
685,514.0,202.0,3.619457483291626
686,502.0,226.0,2.8909497261047363
687,485.0,216.0,2.9330015182495117
688,567.0,222.0,2.8081865310668945
689,481.0,289.0,4.275218486785889
690,474.0,207.0,2.4722561836242676
694,499.0,209.0,2.6462810039520264
695,471.0,219.0,3.460922956466675
696,482.0,251.0,3.2595906257629395
702,465.0,224.0,2.8811724185943604
703,469.0,215.0,2.9863483905792236
704,525.0,292.0,3.7216577529907227
705,472.0,214.0,3.810422897338867
706,491.0,243.0,4.8337438106536865
708,517.0,240.0,3.381405830383301
709,519.0,226.0,3.397239923477173
712,507.0,204.0,2.728989362716675
713,517.0,256.0,4.910036563873291
714,573.0,212.0,2.6625657081604004
717,494.0,221.0,2.7506861686706543
718,483.0,256.0,3.5332515239715576
719,552.0,234.0,3.7205610275268555
722,454.0,215.0,2.753596305847168
723,503.0,211.0,3.0547821521759033
725,498.0,221.0,3.138291120529175
729,547.0,204.0,2.6015944480895996
730,490.0,223.0,3.1998631954193115
731,491.0,216.0,2.9639132022857666
733,468.0,220.0,3.138751983642578
736,539.0,247.0,3.298161268234253
737,455.0,219.0,3.0961556434631348
738,529.0,249.0,3.4650208950042725
739,496.0,234.0,3.2695655822753906
740,520.0,256.0,3.3948960304260254
742,495.0,232.0,3.5930488109588623
744,486.0,212.0,2.837722063064575
746,537.0,202.0,2.8413310050964355
748,473.0,262.0,3.69688081741333
749,492.0,237.0,2.693089008331299
751,476.0,241.0,3.1231601238250732
754,464.0,195.0,2.512070655822754
755,531.0,241.0,3.6283421516418457
757,479.0,218.0,3.269881248474121
759,469.0,216.0,3.1040797233581543
761,528.0,226.0,3.7917163372039795
762,499.0,221.0,3.1811888217926025
763,488.0,217.0,2.782970428466797
764,494.0,251.0,3.5574653148651123
765,460.0,258.0,3.381258487701416
766,511.0,241.0,3.245443105697632
769,501.0,215.0,3.6565194129943848
770,500.0,205.0,2.576223850250244
772,536.0,207.0,3.278717041015625
774,472.0,266.0,3.47942852973938
779,524.0,231.0,3.223708391189575
780,557.0,224.0,3.393244981765747
781,505.0,203.0,2.9021894931793213
783,497.0,243.0,4.128763437271118
788,568.0,265.0,3.3176186084747314
789,535.0,250.0,3.0774974822998047
791,541.0,255.0,3.2154300212860107
793,460.0,211.0,3.059122323989868
794,458.0,215.0,3.4889028072357178
796,492.0,232.0,3.0258026123046875
799,501.0,211.0,2.8565402030944824
800,529.0,215.0,2.612377405166626
801,496.0,246.0,3.4376542568206787
803,495.0,229.0,3.354361057281494
804,481.0,224.0,3.0427722930908203
805,516.0,236.0,3.596548557281494
806,534.0,244.0,3.412010669708252
807,514.0,200.0,2.8011598587036133
808,499.0,233.0,2.919942617416382
809,547.0,231.0,2.9177913665771484
810,487.0,228.0,3.922865390777588
812,464.0,210.0,3.107239246368408
814,450.0,210.0,4.059662103652954
816,541.0,232.0,3.1201648712158203
821,496.0,204.0,3.7098734378814697
822,503.0,205.0,2.6901535987854004
823,519.0,241.0,3.2890682220458984
826,504.0,220.0,3.0107903480529785
828,465.0,212.0,2.808130979537964
829,476.0,233.0,3.369006395339966
830,554.0,210.0,3.1682565212249756
831,471.0,228.0,2.882493734359741
832,460.0,209.0,2.8308122158050537
833,511.0,240.0,3.3028736114501953
837,467.0,231.0,3.1120729446411133
838,512.0,201.0,2.969998598098755
841,481.0,209.0,4.010238170623779
842,456.0,185.0,3.347892999649048
845,495.0,242.0,3.4042789936065674
846,506.0,232.0,3.2340505123138428
847,508.0,240.0,3.584653615951538
850,523.0,237.0,3.16489577293396
853,447.0,210.0,2.879807949066162
854,449.0,202.0,2.8733510971069336
855,478.0,202.0,3.1448535919189453
856,497.0,216.0,2.664365530014038
858,465.0,252.0,3.2602922916412354
861,462.0,218.0,3.1880619525909424
862,589.0,251.0,3.3780643939971924
863,508.0,200.0,2.7256019115448
864,523.0,221.0,3.692382335662842
865,539.0,234.0,3.3824567794799805
870,481.0,202.0,2.798409938812256
876,487.0,210.0,2.822643995285034
879,528.0,244.0,3.792104959487915
882,471.0,223.0,4.091486215591431
883,481.0,237.0,2.918233871459961
887,503.0,215.0,3.509399652481079
888,495.0,227.0,3.2846665382385254
889,485.0,229.0,3.17799973487854
891,513.0,267.0,4.257821798324585
893,516.0,241.0,4.226025104522705
894,479.0,204.0,3.7547366619110107
895,478.0,250.0,3.3565890789031982
897,502.0,220.0,3.0653533935546875
898,434.0,220.0,3.0386974811553955
899,494.0,198.0,2.858135223388672
900,472.0,240.0,3.877851724624634
903,484.0,203.0,2.823979616165161
905,484.0,210.0,3.37381911277771
908,491.0,225.0,2.9128284454345703
909,473.0,213.0,3.733187198638916
910,473.0,220.0,3.481795072555542
911,496.0,200.0,2.6997594833374023
912,467.0,199.0,2.7370142936706543
913,516.0,218.0,3.050017833709717
914,539.0,212.0,3.391718864440918
918,439.0,247.0,3.62260365486145
919,566.0,221.0,2.838028907775879
920,526.0,245.0,4.200638771057129
921,466.0,227.0,2.737703561782837
923,499.0,223.0,3.8238062858581543
926,533.0,228.0,2.9631295204162598
928,470.0,214.0,2.9189717769622803
929,482.0,238.0,3.6741538047790527
930,498.0,219.0,2.593050718307495
931,469.0,195.0,2.461019277572632
932,498.0,235.0,3.8007009029388428
933,467.0,204.0,3.2225916385650635
937,469.0,218.0,3.35508131980896
938,473.0,214.0,2.6050899028778076
939,449.0,229.0,3.058448314666748
941,474.0,213.0,2.8197062015533447
942,476.0,201.0,2.9356534481048584
944,477.0,237.0,3.8766400814056396
949,525.0,235.0,2.938568592071533
950,491.0,231.0,2.862560272216797
951,450.0,214.0,3.092805862426758
952,492.0,230.0,3.369312047958374
953,490.0,238.0,3.407285451889038
954,497.0,209.0,3.326763153076172
955,533.0,226.0,3.376673698425293
956,480.0,214.0,3.184810161590576
958,521.0,206.0,3.1022984981536865
959,510.0,212.0,3.1845591068267822
963,496.0,192.0,2.5855817794799805
965,471.0,215.0,3.11791729927063
967,441.0,220.0,3.0754458904266357
968,469.0,207.0,3.228895664215088
969,492.0,219.0,2.914686918258667
971,462.0,254.0,4.085323333740234
972,573.0,214.0,3.424450397491455
975,462.0,238.0,3.41178035736084
976,518.0,240.0,3.647003650665283
977,459.0,204.0,2.967285394668579
979,548.0,226.0,3.53257417678833
982,543.0,208.0,3.3989923000335693
983,485.0,270.0,3.3971853256225586
984,555.0,206.0,2.90311598777771
991,476.0,235.0,3.016512155532837
992,521.0,196.0,2.7268664836883545
994,511.0,227.0,3.285510778427124
997,464.0,199.0,2.834690809249878
998,481.0,204.0,2.8967642784118652
999,532.0,226.0,3.428926467895508
1000,479.0,231.0,3.3093085289001465
1002,505.0,220.0,3.6821935176849365
1004,505.0,233.0,3.234058141708374
1005,489.0,219.0,3.519881248474121
1006,481.0,283.0,4.094069004058838
1007,488.0,236.0,3.552541971206665
1008,484.0,215.0,3.0099222660064697
1009,458.0,211.0,3.3584089279174805
1012,482.0,211.0,4.137222528457642
1013,537.0,233.0,3.752196788787842
1015,519.0,228.0,3.6485755443573
1021,459.0,243.0,4.41962742805481
1026,487.0,217.0,3.8279037475585938
1027,505.0,203.0,2.8465912342071533
1028,474.0,227.0,3.694819927215576
1029,517.0,232.0,3.3201632499694824
1031,510.0,255.0,3.552992820739746
1036,479.0,200.0,2.9395341873168945
1038,466.0,198.0,2.9301419258117676
1041,553.0,233.0,3.640918731689453
1043,519.0,225.0,3.9207732677459717
1044,470.0,239.0,3.3464040756225586
1047,454.0,213.0,2.736860752105713
1053,518.0,252.0,4.175768613815308
1054,465.0,244.0,3.5150370597839355
1055,510.0,242.0,3.494858980178833
1056,506.0,251.0,4.624056577682495
1059,504.0,239.0,3.3918070793151855
1062,506.0,237.0,3.586012601852417
1063,511.0,210.0,2.87962007522583
1065,487.0,223.0,3.4199907779693604
1066,507.0,228.0,3.6525344848632812
1067,487.0,232.0,3.4980010986328125
1069,468.0,210.0,3.1876935958862305
1070,501.0,235.0,3.11881947517395
1071,461.0,209.0,3.0530920028686523
1073,496.0,259.0,3.464003801345825
1074,508.0,228.0,3.553090810775757
1076,487.0,264.0,4.256958484649658
1077,484.0,212.0,2.9755969047546387
1079,530.0,220.0,3.638148069381714
1085,491.0,237.0,3.604530096054077
1088,525.0,203.0,4.330697536468506
1089,488.0,228.0,4.2922937870025635
1091,547.0,239.0,4.290182828903198
1092,494.0,220.0,3.0398566722869873
1093,513.0,218.0,3.0002686977386475
1094,463.0,228.0,2.950906753540039
1097,506.0,261.0,4.3614726066589355
1100,503.0,223.0,3.72866153717041
1101,468.0,216.0,3.0795445442199707
1102,481.0,244.0,3.9186880588531494
1105,546.0,216.0,3.0253190994262695
1106,473.0,226.0,3.458221435546875
1108,576.0,231.0,3.389145612716675
1110,521.0,232.0,3.4875080585479736
1111,520.0,240.0,3.179342031478882
1112,514.0,222.0,3.469290256500244
1115,477.0,228.0,2.903834104537964
1116,513.0,230.0,3.283862590789795
1117,497.0,228.0,3.3886468410491943
1118,474.0,212.0,3.801384687423706
1119,480.0,249.0,3.5655322074890137
1123,482.0,224.0,3.243880271911621
1125,469.0,211.0,3.3491201400756836
1126,503.0,236.0,3.332746982574463
1127,487.0,223.0,3.369946241378784
1128,477.0,229.0,3.561126708984375
1132,528.0,207.0,2.7034590244293213
1133,553.0,210.0,3.105947256088257
1136,453.0,225.0,3.120098352432251
1137,480.0,226.0,3.688322067260742
1140,497.0,208.0,3.055973529815674
1142,481.0,202.0,2.7462618350982666
1144,474.0,217.0,3.2097461223602295
1145,514.0,244.0,3.1776955127716064
1146,512.0,242.0,3.5018439292907715
1147,466.0,230.0,4.408068418502808
1148,566.0,207.0,2.9296581745147705
1150,544.0,206.0,2.678175210952759
1151,499.0,217.0,3.705737590789795
1156,509.0,215.0,2.4638466835021973
1157,521.0,207.0,2.818848133087158
1158,537.0,239.0,4.248090982437134
1159,497.0,245.0,3.7401435375213623
1160,510.0,227.0,3.705256700515747
1164,489.0,196.0,2.7815353870391846
1165,485.0,230.0,3.5200998783111572
1172,505.0,192.0,2.6072959899902344
1173,475.0,280.0,4.084197521209717
1176,504.0,204.0,2.79750657081604
1177,557.0,236.0,4.266109466552734
1180,485.0,256.0,3.930387020111084
1182,539.0,208.0,2.8677430152893066
1183,496.0,213.0,2.8099472522735596
1184,487.0,274.0,4.4894890785217285
1185,476.0,247.0,4.059398651123047
1186,486.0,198.0,3.14827299118042
1188,520.0,212.0,3.4753262996673584
1189,519.0,217.0,3.0597126483917236
1190,517.0,241.0,3.7174453735351562
1193,479.0,214.0,2.5349643230438232
1194,483.0,253.0,3.501915693283081
1195,466.0,209.0,3.210879325866699
1196,510.0,202.0,2.5693552494049072
1198,481.0,237.0,4.155697584152222
1199,488.0,237.0,3.3187949657440186
1200,530.0,205.0,3.197972059249878
1203,529.0,242.0,3.001837730407715
1207,500.0,205.0,2.496356725692749
1208,486.0,217.0,3.037701368331909
1210,480.0,228.0,3.1557140350341797
1212,497.0,250.0,3.373018980026245
1213,513.0,250.0,3.657914400100708
1215,494.0,215.0,3.244046449661255
1216,536.0,219.0,3.8877780437469482
1217,506.0,244.0,4.015877723693848
1218,496.0,251.0,4.092393159866333
1221,481.0,206.0,2.898331880569458
1223,482.0,228.0,3.858281135559082
1224,488.0,194.0,2.900783061981201
1226,489.0,195.0,2.738269090652466
1228,501.0,204.0,3.0661747455596924
1229,529.0,198.0,2.9962100982666016
1230,491.0,218.0,3.307164192199707
1232,541.0,275.0,3.737190008163452
1233,547.0,206.0,2.458285331726074
1235,567.0,202.0,2.7824151515960693
1236,494.0,244.0,3.483125925064087
1239,460.0,244.0,3.7867987155914307
1240,509.0,211.0,3.083167314529419
1241,493.0,199.0,2.697188138961792
1242,470.0,203.0,2.8099284172058105
1244,568.0,257.0,3.339327335357666
1245,486.0,208.0,2.983229398727417
1246,492.0,278.0,3.814423084259033
1248,570.0,267.0,3.50343918800354
1249,455.0,213.0,3.370640516281128
1250,448.0,236.0,3.774603843688965
1251,444.0,199.0,3.058851957321167
1252,475.0,230.0,3.274595022201538
1254,477.0,218.0,2.711162805557251
1255,556.0,180.0,3.504612922668457
1256,561.0,225.0,3.6438207626342773
1258,576.0,233.0,3.1861345767974854
1259,428.0,292.0,4.113880157470703
1260,514.0,213.0,3.4688501358032227
1261,470.0,241.0,4.047661542892456
1262,510.0,230.0,3.5307059288024902
1264,479.0,211.0,3.351827383041382
1266,510.0,209.0,3.117393732070923
1268,456.0,221.0,2.9634578227996826
1269,475.0,204.0,2.616966485977173
1271,524.0,220.0,3.088643789291382
1272,493.0,214.0,2.6949453353881836
1274,519.0,206.0,2.811917781829834
1275,480.0,238.0,3.3336613178253174
1276,497.0,205.0,3.4852659702301025
1280,478.0,241.0,3.982344627380371
1282,511.0,229.0,3.254120111465454
1286,461.0,247.0,4.55527400970459
1287,504.0,203.0,2.8449010848999023
1291,482.0,226.0,2.7595601081848145
1292,506.0,229.0,4.078166723251343
1293,523.0,229.0,2.9900403022766113
1294,543.0,199.0,2.4918062686920166
1297,493.0,206.0,3.090399742126465
1298,517.0,241.0,3.248380661010742
1300,491.0,221.0,3.142348051071167
1302,445.0,199.0,2.668130874633789
1304,460.0,237.0,3.326493978500366
1305,504.0,231.0,3.4586634635925293
1306,517.0,250.0,3.2065861225128174
1307,475.0,211.0,2.960451126098633
1309,477.0,220.0,3.0652220249176025
1310,532.0,219.0,3.1626901626586914
1311,528.0,227.0,2.873471736907959
1312,491.0,199.0,2.79805850982666
1314,493.0,208.0,2.6095056533813477
1315,480.0,220.0,2.892782211303711
1319,550.0,219.0,3.781543493270874
1320,489.0,191.0,2.678248405456543
1321,493.0,228.0,2.871692180633545
1322,486.0,220.0,3.2976200580596924
1324,476.0,222.0,3.673473358154297
1327,558.0,193.0,2.660399913787842
1328,470.0,264.0,3.7077720165252686
1331,479.0,247.0,3.991021156311035
