uid,input_tokens,output_tokens,latency_seconds
6232,414.0,217.0,3.237377882003784
6262,713.0,195.0,3.253558874130249
6319,644.0,225.0,3.1355092525482178
6469,658.0,209.0,3.279954195022583
6481,770.0,248.0,4.055230617523193
6531,660.0,220.0,3.586230754852295
6607,693.0,225.0,3.720900535583496
6778,735.0,206.0,3.6554296016693115
6793,470.0,219.0,3.38464093208313
6828,757.0,251.0,3.6779541969299316
6888,723.0,268.0,3.8773977756500244
6992,812.0,209.0,3.4338369369506836
7076,532.0,217.0,3.048469066619873
7131,792.0,211.0,2.8668711185455322
7190,752.0,217.0,3.2959063053131104
7236,749.0,204.0,3.1864359378814697
7263,756.0,218.0,3.2911581993103027
7366,759.0,206.0,3.1718008518218994
7373,826.0,198.0,2.4739489555358887
7377,786.0,231.0,3.5790834426879883
7433,694.0,211.0,2.775517702102661
7464,649.0,208.0,2.9207751750946045
7483,593.0,246.0,3.5412027835845947
7489,475.0,215.0,3.3045713901519775
7637,446.0,190.0,2.700922966003418
7936,749.0,227.0,3.6976921558380127
8021,579.0,220.0,3.781463384628296
8025,731.0,207.0,2.9406704902648926
8035,573.0,216.0,2.9829678535461426
8050,749.0,217.0,2.9772603511810303
8116,922.0,256.0,4.077090263366699
8119,799.0,236.0,3.6587018966674805
8128,418.0,207.0,3.16823673248291
8279,741.0,202.0,3.4201250076293945
8285,704.0,207.0,3.4710333347320557
8378,418.0,201.0,3.106776714324951
8517,772.0,267.0,4.266114234924316
8545,552.0,209.0,3.3560433387756348
8552,685.0,230.0,4.20214319229126
8589,734.0,225.0,3.2559335231781006
8605,763.0,207.0,3.182511806488037
8617,784.0,205.0,2.9456841945648193
8637,604.0,206.0,3.1329150199890137
8643,835.0,238.0,4.031822919845581
8650,446.0,204.0,3.39559268951416
8667,401.0,243.0,3.792354106903076
8740,722.0,226.0,3.7853572368621826
8835,791.0,256.0,3.9075052738189697
8846,840.0,200.0,3.3867201805114746
8937,406.0,197.0,3.213613510131836
8964,410.0,216.0,3.677887201309204
9052,415.0,213.0,3.569593906402588
9151,379.0,210.0,3.479816436767578
9170,729.0,212.0,2.983546733856201
9198,727.0,230.0,3.3061890602111816
9248,486.0,198.0,2.981874942779541
9428,738.0,211.0,3.0226917266845703
9496,814.0,222.0,3.63626766204834
9680,754.0,186.0,2.7708120346069336
9696,678.0,239.0,4.080129861831665
9732,661.0,189.0,3.5689520835876465
9776,790.0,241.0,4.468088150024414
9819,652.0,244.0,4.866288661956787
9847,772.0,246.0,4.328023195266724
9882,518.0,203.0,3.128535747528076
9883,544.0,232.0,3.6995630264282227
9901,409.0,208.0,3.967754364013672
10017,708.0,239.0,4.148062705993652
10064,548.0,222.0,4.0700600147247314
10073,657.0,247.0,4.107154846191406
10083,775.0,220.0,3.7201120853424072
10162,462.0,243.0,4.300845384597778
10285,783.0,236.0,4.405605792999268
10321,741.0,217.0,3.4132187366485596
10344,792.0,232.0,3.6416494846343994
10451,455.0,213.0,3.7840845584869385
10587,426.0,211.0,3.7614080905914307
10629,739.0,223.0,3.8406565189361572
10704,462.0,213.0,4.064262628555298
10725,711.0,220.0,3.439943552017212
10751,708.0,217.0,3.711463212966919
10879,605.0,267.0,4.920947313308716
11040,789.0,210.0,3.684265375137329
11178,798.0,198.0,3.0824480056762695
11198,595.0,212.0,3.561474561691284
11267,587.0,218.0,4.085452079772949
11290,786.0,216.0,3.2583441734313965
11359,706.0,200.0,3.3203208446502686
11380,409.0,210.0,3.7823774814605713
11393,354.0,207.0,3.6852400302886963
11403,779.0,217.0,3.2151238918304443
11447,685.0,214.0,3.4406681060791016
11480,450.0,223.0,3.5271573066711426
11519,733.0,245.0,4.116084814071655
11540,401.0,221.0,3.3639426231384277
11594,845.0,223.0,3.8774333000183105
11623,626.0,219.0,3.346749782562256
11685,720.0,215.0,3.676427125930786
11721,489.0,194.0,3.347759246826172
11729,800.0,197.0,3.384094476699829
11774,614.0,208.0,3.4989216327667236
11810,440.0,216.0,3.6292479038238525
11823,439.0,203.0,3.1154470443725586
11866,653.0,241.0,3.86527156829834
11889,406.0,212.0,3.1882519721984863
11891,793.0,245.0,4.01945686340332
12010,722.0,200.0,3.703643798828125
12039,799.0,252.0,4.085428237915039
12042,360.0,198.0,2.8030846118927
12065,414.0,230.0,4.073135852813721
12071,418.0,223.0,3.6680619716644287
12185,840.0,203.0,3.331134796142578
12195,422.0,223.0,3.6821773052215576
12230,556.0,192.0,3.268186330795288
12295,704.0,200.0,2.8957455158233643
12345,711.0,237.0,4.161194324493408
12367,566.0,202.0,3.1873886585235596
12399,717.0,201.0,3.829509973526001
12416,643.0,213.0,2.948045253753662
12439,640.0,193.0,2.7523152828216553
12458,744.0,200.0,3.098459243774414
12459,685.0,209.0,3.3693289756774902
12475,778.0,235.0,3.624830484390259
12482,771.0,237.0,4.390161991119385
12519,547.0,221.0,3.945302963256836
12589,375.0,220.0,3.5160725116729736
12591,750.0,206.0,3.3423759937286377
12792,386.0,206.0,3.407747983932495
12888,685.0,245.0,3.5322301387786865
12933,741.0,234.0,3.637185573577881
12938,577.0,220.0,3.5364558696746826
13037,457.0,233.0,3.5154991149902344
13038,420.0,212.0,3.0451009273529053
13200,600.0,216.0,3.508420467376709
13202,880.0,202.0,3.4273719787597656
13266,594.0,201.0,3.566711902618408
13292,562.0,220.0,3.590825319290161
13312,742.0,262.0,4.434830904006958
13317,491.0,221.0,4.0220184326171875
13443,484.0,209.0,3.3144352436065674
13484,447.0,221.0,3.8058664798736572
13492,842.0,253.0,4.439641714096069
13494,382.0,210.0,3.611252784729004
13608,705.0,221.0,3.8993210792541504
13626,414.0,220.0,3.5567779541015625
13691,577.0,259.0,4.579664707183838
13728,721.0,231.0,3.6703195571899414
13848,797.0,234.0,4.1915881633758545
13929,716.0,243.0,4.070039749145508
13943,715.0,239.0,4.2813122272491455
13949,517.0,225.0,3.9038894176483154
14218,824.0,227.0,3.997164726257324
14246,409.0,231.0,4.1891467571258545
14332,761.0,220.0,3.8522040843963623
14370,426.0,209.0,3.0720114707946777
14381,378.0,215.0,2.910029649734497
14400,698.0,242.0,3.3193459510803223
14428,510.0,206.0,3.0805225372314453
14467,598.0,228.0,3.99196720123291
14497,444.0,217.0,3.154629707336426
14511,658.0,207.0,3.6828672885894775
14671,475.0,207.0,3.2955052852630615
14768,729.0,249.0,4.371322870254517
14770,758.0,264.0,4.211743116378784
14774,498.0,219.0,3.1682677268981934
14782,439.0,210.0,3.324690341949463
14818,657.0,210.0,3.7789080142974854
14829,760.0,204.0,4.056559324264526
14864,754.0,217.0,3.349924325942993
14891,708.0,247.0,3.8037145137786865
14993,685.0,231.0,4.218113422393799
15097,783.0,248.0,4.106459379196167
15098,664.0,228.0,3.7334375381469727
15196,457.0,202.0,3.373140573501587
15225,797.0,256.0,4.04220175743103
15232,465.0,204.0,2.9472062587738037
15242,469.0,197.0,3.7282168865203857
15244,783.0,239.0,3.602888345718384
15273,830.0,220.0,4.683290481567383
15339,656.0,221.0,3.3331456184387207
15357,848.0,209.0,3.232835054397583
15464,847.0,222.0,3.4613046646118164
15614,749.0,210.0,3.7003414630889893
15626,549.0,258.0,4.06067419052124
15644,427.0,215.0,3.6254801750183105
15655,762.0,208.0,3.1655468940734863
15666,775.0,250.0,4.1129772663116455
15733,333.0,214.0,3.1653168201446533
15906,789.0,215.0,3.167729377746582
15931,539.0,209.0,3.770038366317749
15978,675.0,222.0,3.4127423763275146
16016,754.0,199.0,3.444533348083496
16180,722.0,211.0,3.3269381523132324
16198,379.0,208.0,3.738649845123291
16256,546.0,208.0,3.2724204063415527
16260,775.0,218.0,3.8962650299072266
16270,699.0,212.0,3.6802003383636475
16375,778.0,209.0,3.6193761825561523
16419,709.0,223.0,3.9265291690826416
16420,815.0,230.0,4.100862264633179
16432,678.0,235.0,3.5519649982452393
16515,420.0,209.0,3.442559242248535
16531,725.0,216.0,4.051323175430298
16611,790.0,217.0,3.4715070724487305
16649,634.0,217.0,3.3912909030914307
16748,430.0,224.0,4.0681679248809814
16777,687.0,232.0,4.093708515167236
16809,787.0,201.0,3.2275216579437256
16871,432.0,201.0,3.540944814682007
16978,651.0,214.0,3.641839027404785
17009,752.0,226.0,3.4993958473205566
17119,435.0,207.0,3.3671555519104004
17134,773.0,224.0,3.5881247520446777
17196,478.0,206.0,3.493502140045166
17254,511.0,199.0,3.5111405849456787
17314,802.0,230.0,3.767064094543457
17465,680.0,221.0,3.492810010910034
17567,691.0,221.0,3.7078473567962646
17610,851.0,222.0,5.703652858734131
17653,740.0,205.0,3.622610330581665
17657,741.0,260.0,4.473219633102417
17684,582.0,201.0,3.0451271533966064
17698,817.0,222.0,4.239324331283569
17723,394.0,232.0,3.7739970684051514
17779,709.0,217.0,3.1779778003692627
17790,643.0,238.0,3.5125837326049805
17806,464.0,228.0,3.777653217315674
17921,669.0,200.0,3.1897709369659424
17956,429.0,215.0,3.5192630290985107
18008,423.0,212.0,3.157170057296753
18015,662.0,211.0,3.607100486755371
18021,766.0,201.0,3.2386045455932617
18045,810.0,241.0,4.560455322265625
18091,409.0,230.0,3.4534804821014404
18131,694.0,221.0,3.334312915802002
18238,818.0,228.0,3.7775461673736572
18286,704.0,217.0,3.5228335857391357
18359,762.0,216.0,3.442040205001831
18381,557.0,224.0,4.130202770233154
18486,492.0,205.0,3.7182772159576416
18534,699.0,230.0,4.106330871582031
18563,724.0,209.0,3.2567832469940186
18744,375.0,171.0,3.0217974185943604
18788,792.0,227.0,3.498687744140625
18838,688.0,215.0,3.779212474822998
18855,749.0,231.0,3.8002002239227295
18894,630.0,252.0,4.10634183883667
18901,500.0,218.0,3.8523635864257812
18917,751.0,234.0,3.7467527389526367
19013,599.0,211.0,3.365125894546509
19233,448.0,221.0,3.555028200149536
19327,702.0,241.0,3.9091579914093018
19372,780.0,204.0,2.9543824195861816
19383,522.0,208.0,3.4990720748901367
19409,799.0,216.0,3.378326892852783
19435,692.0,207.0,3.407764196395874
19469,767.0,243.0,4.757274627685547
19501,657.0,236.0,3.512026309967041
19509,667.0,232.0,3.7150022983551025
19624,697.0,240.0,3.735100507736206
19755,699.0,216.0,3.3598318099975586
19762,452.0,217.0,3.6371219158172607
19786,529.0,203.0,3.325441837310791
19802,445.0,238.0,3.939289093017578
19810,754.0,207.0,3.520993709564209
19826,461.0,210.0,3.8124449253082275
19828,673.0,203.0,2.8761608600616455
19943,732.0,196.0,3.4514076709747314
19966,688.0,211.0,3.671281099319458
19995,431.0,254.0,4.178158760070801
20013,723.0,227.0,3.650200366973877
20064,705.0,229.0,3.340660810470581
20067,471.0,213.0,3.3736860752105713
20084,661.0,235.0,3.6294057369232178
20126,802.0,210.0,4.177496910095215
20188,519.0,246.0,4.3452513217926025
20232,546.0,237.0,3.677732229232788
20258,494.0,211.0,3.4940669536590576
20278,798.0,232.0,3.5334811210632324
20280,680.0,216.0,4.002737045288086
20362,406.0,213.0,3.497614622116089
20382,775.0,203.0,3.4689998626708984
20506,490.0,201.0,3.2932114601135254
20538,750.0,226.0,3.8760428428649902
20606,689.0,264.0,4.604234457015991
20607,720.0,197.0,3.162250280380249
20726,785.0,205.0,3.3836896419525146
20751,503.0,216.0,3.7967348098754883
20915,712.0,203.0,3.1313724517822266
20926,507.0,208.0,3.049053907394409
20991,762.0,200.0,3.0102906227111816
21129,516.0,222.0,4.195291757583618
21204,765.0,212.0,4.395249366760254
21247,799.0,216.0,3.8005173206329346
21406,759.0,229.0,3.600149631500244
21449,714.0,199.0,3.233896017074585
21460,559.0,233.0,3.4874765872955322
21495,723.0,264.0,4.650590658187866
21523,781.0,208.0,3.1363778114318848
21545,786.0,233.0,3.4535329341888428
21552,347.0,199.0,2.7488853931427
21585,697.0,208.0,3.172545909881592
21640,689.0,230.0,3.965200185775757
21683,503.0,213.0,4.056541442871094
21748,700.0,231.0,4.4102466106414795
21795,856.0,221.0,4.326991081237793
21833,785.0,224.0,3.4627370834350586
21882,802.0,237.0,3.906043767929077
21940,565.0,229.0,3.482257843017578
21982,707.0,221.0,3.845327854156494
22021,719.0,205.0,3.6266286373138428
22056,666.0,214.0,3.223618745803833
22080,796.0,236.0,3.759087324142456
22125,577.0,238.0,4.149604558944702
22159,777.0,210.0,3.8540687561035156
22189,549.0,215.0,4.279219388961792
22262,806.0,206.0,3.6398816108703613
22325,500.0,216.0,3.3214340209960938
22342,733.0,236.0,3.5439910888671875
22424,701.0,219.0,3.444230079650879
22555,597.0,219.0,4.542234897613525
22559,736.0,218.0,3.376115083694458
22582,710.0,208.0,3.481693744659424
22585,482.0,245.0,3.623162269592285
22626,362.0,209.0,3.5001323223114014
22641,423.0,243.0,4.276917934417725
22676,532.0,250.0,4.324220180511475
22805,500.0,232.0,3.868419647216797
22861,586.0,230.0,4.245887517929077
22912,664.0,248.0,3.9297990798950195
22931,443.0,202.0,3.6961350440979004
22994,758.0,206.0,3.683089256286621
23009,413.0,221.0,3.990861415863037
23195,415.0,205.0,3.7160260677337646
23205,394.0,235.0,3.277344226837158
23311,753.0,270.0,4.237051486968994
23473,772.0,231.0,3.80547833442688
23515,806.0,219.0,3.577678918838501
23574,500.0,235.0,3.8024044036865234
23593,509.0,236.0,3.9333202838897705
23681,458.0,218.0,3.775787353515625
23690,743.0,208.0,4.153712749481201
23771,781.0,216.0,3.444509267807007
23831,760.0,204.0,3.11080265045166
23886,385.0,238.0,3.6435964107513428
23947,432.0,201.0,3.2239127159118652
23966,703.0,205.0,3.7595348358154297
23974,799.0,235.0,3.8786425590515137
24069,712.0,231.0,3.390270709991455
24082,748.0,246.0,4.6206748485565186
24284,753.0,228.0,3.8666329383850098
24330,423.0,203.0,3.3557119369506836
24338,572.0,211.0,3.8045501708984375
24398,446.0,208.0,3.2618486881256104
24449,676.0,241.0,4.113603115081787
24512,612.0,208.0,3.2969913482666016
24610,432.0,191.0,2.701995372772217
24618,414.0,202.0,3.200023889541626
24625,734.0,223.0,4.110568046569824
24634,514.0,207.0,3.301220417022705
24635,370.0,207.0,3.387066602706909
24761,512.0,204.0,3.131344795227051
24775,783.0,245.0,4.111574172973633
24820,688.0,235.0,3.5630483627319336
24901,797.0,208.0,3.7415971755981445
24931,720.0,214.0,3.568114757537842
24949,686.0,232.0,3.7856457233428955
25145,809.0,195.0,3.055654525756836
25228,654.0,219.0,3.2698638439178467
25293,919.0,234.0,4.472986698150635
25335,740.0,215.0,3.732856273651123
25339,386.0,225.0,3.2599785327911377
25367,701.0,234.0,4.341723203659058
25428,820.0,204.0,3.861523151397705
25612,638.0,215.0,3.8549129962921143
25613,564.0,221.0,3.9656753540039062
25632,734.0,214.0,3.810903787612915
25728,631.0,227.0,3.9656262397766113
25735,574.0,214.0,3.6700658798217773
25779,449.0,221.0,3.457796335220337
25826,449.0,202.0,2.929206371307373
25842,681.0,211.0,3.5716984272003174
25858,765.0,240.0,3.686919689178467
25885,396.0,226.0,3.6333909034729004
25897,835.0,233.0,3.5268619060516357
25951,431.0,197.0,3.000235080718994
25956,789.0,250.0,4.5265467166900635
26056,659.0,216.0,4.1035730838775635
26063,718.0,209.0,3.120356559753418
26088,763.0,209.0,3.332274913787842
26129,385.0,242.0,4.4023683071136475
26148,422.0,197.0,3.2652230262756348
26190,806.0,216.0,3.4867799282073975
26226,411.0,208.0,3.5148165225982666
26244,512.0,206.0,3.5279994010925293
26353,640.0,241.0,3.6207518577575684
26401,834.0,207.0,3.3582818508148193
26434,722.0,202.0,2.965670347213745
26474,471.0,200.0,3.4673283100128174
26558,621.0,266.0,4.516480207443237
26568,804.0,254.0,3.8169877529144287
26609,720.0,192.0,2.959343671798706
26623,672.0,218.0,3.4359867572784424
26694,694.0,270.0,4.486598253250122
26722,510.0,195.0,3.290802478790283
26749,618.0,233.0,4.144479274749756
26750,780.0,218.0,3.7732889652252197
26751,558.0,202.0,3.3768036365509033
26768,461.0,225.0,3.913022518157959
26834,392.0,212.0,3.650785446166992
26852,794.0,225.0,3.42571759223938
26883,525.0,210.0,3.39035701751709
26893,780.0,217.0,3.3221213817596436
26945,722.0,207.0,3.2007081508636475
27029,696.0,236.0,3.8777737617492676
27057,640.0,244.0,3.873868465423584
27088,497.0,206.0,3.063263177871704
27103,774.0,210.0,3.397387981414795
27121,709.0,248.0,4.041243076324463
27152,900.0,250.0,4.479671955108643
27167,627.0,211.0,3.327322483062744
27184,816.0,206.0,3.8242461681365967
27209,744.0,217.0,4.223429441452026
27300,689.0,234.0,4.100294589996338
27306,399.0,206.0,3.5421531200408936
27309,758.0,258.0,4.435392141342163
27339,391.0,195.0,3.1035938262939453
27625,807.0,225.0,3.220893621444702
27637,405.0,211.0,3.680516242980957
27654,655.0,239.0,3.9818108081817627
27703,707.0,202.0,3.3444747924804688
27725,715.0,248.0,3.80486798286438
27739,814.0,226.0,3.4771921634674072
27743,763.0,212.0,5.288731813430786
27748,527.0,206.0,3.5759634971618652
27750,444.0,228.0,4.054151773452759
27751,443.0,224.0,3.8581581115722656
27757,687.0,201.0,3.010554313659668
27758,824.0,212.0,3.3929195404052734
27803,709.0,226.0,3.423999071121216
27821,504.0,204.0,3.600461483001709
27918,413.0,231.0,3.6335620880126953
27950,578.0,206.0,4.603766441345215
27961,780.0,212.0,3.5149145126342773
27962,777.0,240.0,4.02998161315918
27992,730.0,230.0,3.3856453895568848
28035,677.0,236.0,3.865920305252075
28038,515.0,197.0,3.572455644607544
28049,412.0,223.0,3.5345401763916016
28139,478.0,224.0,3.9310476779937744
28173,448.0,211.0,3.3997929096221924
28228,490.0,217.0,4.1517462730407715
28261,369.0,212.0,3.495459794998169
28269,487.0,239.0,3.7996931076049805
28326,342.0,199.0,3.7109317779541016
28455,669.0,213.0,3.4950361251831055
28528,698.0,215.0,4.10525918006897
28606,707.0,222.0,4.098001956939697
28714,663.0,203.0,3.9267899990081787
28760,829.0,216.0,4.085219860076904
28843,691.0,228.0,4.402289628982544
28867,729.0,222.0,3.8153817653656006
28880,397.0,212.0,4.207238674163818
29120,439.0,222.0,3.808647632598877
29174,404.0,231.0,3.995659589767456
29191,683.0,237.0,4.4109368324279785
29217,517.0,206.0,3.6734845638275146
29238,450.0,230.0,3.851484537124634
29253,473.0,209.0,3.8038063049316406
29276,513.0,226.0,4.3493547439575195
29294,485.0,218.0,3.8329553604125977
29416,749.0,247.0,4.225698471069336
29426,800.0,223.0,3.689664602279663
29436,658.0,232.0,4.252992153167725
29462,713.0,230.0,4.872537136077881
29476,693.0,197.0,3.379561424255371
29537,667.0,233.0,4.035367250442505
29630,443.0,205.0,3.586961507797241
29683,439.0,233.0,3.8077096939086914
29707,469.0,207.0,4.295875072479248
29791,701.0,221.0,4.070204734802246
29808,664.0,219.0,3.5566844940185547
29839,593.0,201.0,3.584357261657715
29851,373.0,200.0,3.823862075805664
29908,835.0,224.0,3.9863576889038086
29974,742.0,201.0,4.391331434249878
30046,689.0,218.0,3.5910322666168213
30053,732.0,222.0,3.438192129135132
30086,725.0,218.0,3.74127459526062
30094,527.0,198.0,3.212958812713623
30154,455.0,208.0,3.196237325668335
30237,540.0,221.0,4.336603403091431
30281,670.0,257.0,4.257398843765259
30322,514.0,203.0,3.5319435596466064
30522,414.0,218.0,3.5168817043304443
30557,728.0,196.0,3.455181121826172
30642,377.0,208.0,3.4615461826324463
30760,723.0,205.0,3.2879528999328613
30797,459.0,199.0,3.3090646266937256
30814,646.0,217.0,3.4765565395355225
30824,671.0,217.0,3.3984553813934326
30839,518.0,212.0,3.8730709552764893
30841,475.0,214.0,3.2897849082946777
30947,744.0,208.0,3.7042901515960693
30970,675.0,226.0,4.172850608825684
30971,464.0,207.0,3.6179165840148926
31094,596.0,205.0,4.104614973068237
31104,768.0,207.0,3.587693691253662
31134,684.0,247.0,4.155543327331543
31161,504.0,213.0,4.387649297714233
31178,497.0,229.0,4.130324602127075
31199,632.0,224.0,3.1754839420318604
31345,753.0,223.0,4.072485446929932
31430,721.0,246.0,4.348706960678101
31435,487.0,220.0,3.5184175968170166
31436,652.0,229.0,3.76371431350708
31485,374.0,209.0,3.3251163959503174
31536,644.0,225.0,4.3233397006988525
31576,588.0,238.0,4.299467325210571
31587,625.0,210.0,3.4201102256774902
31625,703.0,222.0,3.9297471046447754
31707,423.0,219.0,3.9754555225372314
31801,438.0,208.0,3.3614614009857178
31878,753.0,210.0,3.320660352706909
31928,608.0,204.0,3.3968546390533447
32003,765.0,237.0,4.145009756088257
32023,750.0,215.0,3.628042697906494
32052,439.0,219.0,3.90976881980896
32147,763.0,218.0,3.5731546878814697
32399,701.0,223.0,3.793449640274048
32477,730.0,210.0,3.832667827606201
32482,670.0,205.0,3.6919238567352295
32568,640.0,253.0,4.386498689651489
32581,385.0,196.0,3.4955368041992188
32590,585.0,198.0,3.88132905960083
32632,748.0,207.0,3.4790871143341064
32637,708.0,256.0,4.307628631591797
32642,668.0,207.0,3.2075915336608887
32680,395.0,204.0,3.085380792617798
32843,728.0,211.0,3.915310859680176
32918,735.0,251.0,4.013401031494141
32980,396.0,226.0,3.517357110977173
33068,593.0,203.0,2.7890400886535645
33097,454.0,223.0,4.339176893234253
33121,673.0,210.0,3.6834065914154053
33137,427.0,231.0,4.05854344367981
33167,749.0,231.0,4.329690456390381
33259,474.0,217.0,4.272168874740601
33278,777.0,207.0,3.58422589302063
33294,697.0,219.0,3.849480628967285
33448,745.0,245.0,4.85466742515564
33475,847.0,218.0,3.6459860801696777
33480,705.0,203.0,3.4417660236358643
33517,830.0,226.0,4.305309534072876
33601,708.0,218.0,4.478408336639404
33634,594.0,216.0,3.7256131172180176
33641,426.0,223.0,4.0779643058776855
33650,648.0,206.0,3.17968487739563
33675,427.0,220.0,3.5089542865753174
33730,497.0,249.0,4.8748109340667725
33781,707.0,211.0,3.73222017288208
33808,555.0,221.0,4.311755180358887
33840,421.0,200.0,3.535291910171509
33843,740.0,206.0,3.816396951675415
33845,732.0,208.0,3.57814884185791
33924,378.0,230.0,4.191721200942993
33940,643.0,236.0,4.264490365982056
33942,666.0,211.0,4.25205135345459
33995,453.0,206.0,3.948223114013672
34009,544.0,213.0,3.679276466369629
34011,687.0,229.0,4.280424118041992
34051,473.0,198.0,3.2689976692199707
34067,610.0,221.0,3.9073219299316406
34104,459.0,211.0,3.196909189224243
34141,684.0,249.0,4.372865915298462
34232,701.0,230.0,4.827034950256348
34259,361.0,234.0,4.024507522583008
34270,783.0,229.0,3.677546739578247
34278,744.0,245.0,4.42220139503479
34397,537.0,217.0,3.7833869457244873
34417,820.0,207.0,3.8549795150756836
34555,592.0,215.0,4.132923603057861
34612,768.0,252.0,4.05563759803772
34619,715.0,209.0,3.4291820526123047
34647,418.0,218.0,3.9064574241638184
